wav_filename,wav_filesize,transcript
common_voice_es_22049824.wav,63788,no
common_voice_es_22049825.wav,66860,nueve
common_voice_es_22049847.wav,55340,tres
common_voice_es_22049848.wav,55340,cero
common_voice_es_22049850.wav,64556,seis
common_voice_es_22049851.wav,63788,Hey
common_voice_es_22051141.wav,169004,tres
common_voice_es_22051142.wav,99884,seis
common_voice_es_22051143.wav,111404,cinco
common_voice_es_22051144.wav,109100,dos
common_voice_es_22051145.wav,96812,sí
common_voice_es_22051327.wav,121388,Firefox
common_voice_es_22051328.wav,92204,uno
common_voice_es_22051329.wav,104492,Hey
common_voice_es_22051330.wav,146732,siete
common_voice_es_22051332.wav,90668,ocho
common_voice_es_22051682.wav,122156,nueve
common_voice_es_22051683.wav,95276,cuatro
common_voice_es_22051684.wav,93740,no
common_voice_es_22051685.wav,103724,cero
common_voice_es_22052713.wav,98348,uno
common_voice_es_22052714.wav,72236,no
common_voice_es_22052715.wav,87596,Firefox
common_voice_es_22052716.wav,86828,cuatro
common_voice_es_22052717.wav,79916,Hey
common_voice_es_22052740.wav,76844,dos
common_voice_es_22052741.wav,73772,cero
common_voice_es_22052743.wav,62252,tres
common_voice_es_22052745.wav,73772,cinco
common_voice_es_22052746.wav,73004,nueve
common_voice_es_22052795.wav,68396,siete
common_voice_es_22052796.wav,62252,sí
common_voice_es_22052798.wav,77612,ocho
common_voice_es_22052799.wav,85292,seis
common_voice_es_22054494.wav,214316,sí
common_voice_es_22054495.wav,88364,nueve
common_voice_es_22054497.wav,86828,Firefox
common_voice_es_22054499.wav,69932,cuatro
common_voice_es_22054500.wav,67628,Hey
common_voice_es_22054570.wav,124460,siete
common_voice_es_22054571.wav,70700,seis
common_voice_es_22054572.wav,69164,dos
common_voice_es_22054573.wav,52268,uno
common_voice_es_22054574.wav,65324,cinco
common_voice_es_22054624.wav,76844,cero
common_voice_es_22054625.wav,76076,no
common_voice_es_22054627.wav,62252,ocho
common_voice_es_22054628.wav,60716,tres
common_voice_es_22055532.wav,240428,cinco
common_voice_es_22055533.wav,220460,siete
common_voice_es_22055534.wav,136748,cuatro
common_voice_es_22055535.wav,83756,nueve
common_voice_es_22055536.wav,108332,Firefox
common_voice_es_22055540.wav,167468,nueve
common_voice_es_22055545.wav,130604,uno
common_voice_es_22055547.wav,113708,cero
common_voice_es_22055549.wav,103724,tres
common_voice_es_22055558.wav,155180,no
common_voice_es_22055574.wav,119084,cinco
common_voice_es_22055575.wav,99884,sí
common_voice_es_22055576.wav,105260,Firefox
common_voice_es_22055578.wav,101420,ocho
common_voice_es_22055580.wav,100652,Hey
common_voice_es_22056276.wav,99884,ocho
common_voice_es_22056277.wav,75308,uno
common_voice_es_22056278.wav,71468,cero
common_voice_es_22056279.wav,96044,cuatro
common_voice_es_22056280.wav,88364,sí
common_voice_es_22056691.wav,88364,Firefox
common_voice_es_22056692.wav,69164,tres
common_voice_es_22056693.wav,76844,siete
common_voice_es_22056694.wav,79148,seis
common_voice_es_22056695.wav,73004,cinco
common_voice_es_22056711.wav,67628,no
common_voice_es_22056712.wav,65324,nueve
common_voice_es_22056713.wav,71468,Hey
common_voice_es_22056714.wav,71468,dos
common_voice_es_22057462.wav,277292,cinco
common_voice_es_22057463.wav,109100,siete
common_voice_es_22057464.wav,109868,uno
common_voice_es_22057465.wav,134444,sí
common_voice_es_22057466.wav,86828,dos
common_voice_es_22057680.wav,65324,nueve
common_voice_es_22057681.wav,79148,Hey
common_voice_es_22057682.wav,73004,Firefox
common_voice_es_22057683.wav,73772,no
common_voice_es_22057684.wav,73772,seis
common_voice_es_22057700.wav,90668,tres
common_voice_es_22057701.wav,84524,no
common_voice_es_22057702.wav,80684,uno
common_voice_es_22057703.wav,76844,seis
common_voice_es_22057704.wav,83756,nueve
common_voice_es_22057705.wav,69932,cero
common_voice_es_22057706.wav,67628,ocho
common_voice_es_22057707.wav,69932,cuatro
common_voice_es_22057708.wav,88364,tres
common_voice_es_22057880.wav,109868,cero
common_voice_es_22057881.wav,92972,nueve
common_voice_es_22057883.wav,100652,dos
common_voice_es_22057884.wav,92972,tres
common_voice_es_22057886.wav,91436,no
common_voice_es_22057925.wav,56108,seis
common_voice_es_22057926.wav,61484,cinco
common_voice_es_22057927.wav,56108,dos
common_voice_es_22057928.wav,80684,Firefox
common_voice_es_22057929.wav,63788,cuatro
common_voice_es_22057947.wav,59948,nueve
common_voice_es_22057948.wav,86828,Hey
common_voice_es_22057949.wav,57644,uno
common_voice_es_22057950.wav,56108,siete
common_voice_es_22057951.wav,61484,ocho
common_voice_es_22057970.wav,59948,tres
common_voice_es_22057971.wav,57644,no
common_voice_es_22057972.wav,69164,cero
common_voice_es_22057973.wav,67628,sí
common_voice_es_22058674.wav,64556,cuatro
common_voice_es_22058675.wav,66860,seis
common_voice_es_22058676.wav,67628,ocho
common_voice_es_22058677.wav,73004,dos
common_voice_es_22058678.wav,72236,uno
common_voice_es_22058946.wav,105260,cuatro
common_voice_es_22058947.wav,87596,cinco
common_voice_es_22058948.wav,83756,no
common_voice_es_22058949.wav,76076,dos
common_voice_es_22058950.wav,92204,Hey
common_voice_es_22058972.wav,62252,Firefox
common_voice_es_22058973.wav,50732,tres
common_voice_es_22058975.wav,55340,seis
common_voice_es_22058977.wav,61484,siete
common_voice_es_22058979.wav,64556,nueve
common_voice_es_22059006.wav,56876,sí
common_voice_es_22059007.wav,54572,uno
common_voice_es_22059008.wav,66092,cero
common_voice_es_22059009.wav,69932,ocho
common_voice_es_22062084.wav,208940,nueve
common_voice_es_22062085.wav,145196,sí
common_voice_es_22062086.wav,103724,ocho
common_voice_es_22062087.wav,86828,cinco
common_voice_es_22062088.wav,57644,Hey
common_voice_es_22066923.wav,169004,no
common_voice_es_22066924.wav,125228,cinco
common_voice_es_22066925.wav,109100,seis
common_voice_es_22066926.wav,109100,tres
common_voice_es_22066927.wav,114476,cero
common_voice_es_22067234.wav,89900,nueve
common_voice_es_22067241.wav,106796,dos
common_voice_es_22067245.wav,87596,Hey
common_voice_es_22067237.wav,109100,cuatro
common_voice_es_22067249.wav,79916,ocho
common_voice_es_22067316.wav,91436,siete
common_voice_es_22067319.wav,98348,uno
common_voice_es_22067321.wav,83756,sí
common_voice_es_22067324.wav,93740,Firefox
common_voice_es_22076970.wav,235820,Firefox
common_voice_es_22076987.wav,112940,seis
common_voice_es_22077044.wav,139052,ocho
common_voice_es_22077067.wav,135980,tres
common_voice_es_22077078.wav,96812,dos
common_voice_es_22077093.wav,109100,nueve
common_voice_es_22077113.wav,109100,no
common_voice_es_22077130.wav,86060,cinco
common_voice_es_22077140.wav,102956,cuatro
common_voice_es_22077147.wav,136748,cero
common_voice_es_22077155.wav,131372,siete
common_voice_es_22077159.wav,92204,sí
common_voice_es_22077179.wav,91436,Hey
common_voice_es_22077496.wav,214316,uno
common_voice_es_22078536.wav,79916,siete
common_voice_es_22078539.wav,75308,cinco
common_voice_es_22078543.wav,77612,cuatro
common_voice_es_22078545.wav,75308,uno
common_voice_es_22078551.wav,89900,tres
common_voice_es_22078586.wav,77612,dos
common_voice_es_22078591.wav,76076,sí
common_voice_es_22078610.wav,69164,cero
common_voice_es_22078636.wav,65324,no
common_voice_es_22078654.wav,80684,ocho
common_voice_es_22078672.wav,78380,nueve
common_voice_es_22078680.wav,81452,Firefox
common_voice_es_22078689.wav,74540,seis
common_voice_es_22078699.wav,66860,Hey
common_voice_es_22081945.wav,79148,tres
common_voice_es_22081944.wav,102956,nueve
common_voice_es_22081948.wav,76844,siete
common_voice_es_22081950.wav,73004,dos
common_voice_es_22081953.wav,66092,sí
common_voice_es_22084753.wav,105260,uno
common_voice_es_22084755.wav,142892,ocho
common_voice_es_22084756.wav,88364,cinco
common_voice_es_22084757.wav,92204,cuatro
common_voice_es_22084758.wav,96044,cero
common_voice_es_22084898.wav,76844,nueve
common_voice_es_22084896.wav,93740,sí
common_voice_es_22084899.wav,87596,seis
common_voice_es_22084900.wav,79916,siete
common_voice_es_22084902.wav,76076,dos
common_voice_es_22084923.wav,79916,Firefox
common_voice_es_22084926.wav,67628,no
common_voice_es_22084928.wav,71468,Hey
common_voice_es_22084931.wav,73004,tres
common_voice_es_22089952.wav,88364,uno
common_voice_es_22089955.wav,79916,seis
common_voice_es_22089959.wav,74540,nueve
common_voice_es_22089962.wav,82220,ocho
common_voice_es_22089965.wav,92204,cinco
common_voice_es_22090046.wav,77612,dos
common_voice_es_22090047.wav,78380,cero
common_voice_es_22090050.wav,86828,siete
common_voice_es_22090051.wav,91436,tres
common_voice_es_22090053.wav,91436,no
common_voice_es_22090191.wav,94508,cuatro
common_voice_es_22090192.wav,114476,Firefox
common_voice_es_22090194.wav,92204,Hey
common_voice_es_22090196.wav,82220,sí
common_voice_es_22091963.wav,67628,nueve
common_voice_es_22091965.wav,97580,cinco
common_voice_es_22091966.wav,63020,siete
common_voice_es_22091979.wav,71468,dos
common_voice_es_22091968.wav,75308,Firefox
common_voice_es_22092421.wav,74540,uno
common_voice_es_22092425.wav,102188,sí
common_voice_es_22092429.wav,89900,nueve
common_voice_es_22092430.wav,97580,Firefox
common_voice_es_22092431.wav,89900,no
common_voice_es_22092457.wav,92204,siete
common_voice_es_22092458.wav,83756,dos
common_voice_es_22092459.wav,77612,cero
common_voice_es_22092466.wav,72236,Hey
common_voice_es_22092468.wav,106796,cuatro
common_voice_es_22092588.wav,75308,tres
common_voice_es_22092589.wav,73004,ocho
common_voice_es_22092592.wav,112940,seis
common_voice_es_22092596.wav,79148,cinco
common_voice_es_22092639.wav,67628,cuatro
common_voice_es_22092640.wav,86828,cinco
common_voice_es_22092641.wav,73004,ocho
common_voice_es_22092642.wav,70700,nueve
common_voice_es_22092643.wav,73004,cero
common_voice_es_22096414.wav,71468,siete
common_voice_es_22096415.wav,63788,Hey
common_voice_es_22096416.wav,69164,sí
common_voice_es_22096417.wav,70700,ocho
common_voice_es_22096418.wav,67628,tres
common_voice_es_22096449.wav,73004,dos
common_voice_es_22096450.wav,71468,cero
common_voice_es_22096451.wav,69932,uno
common_voice_es_22096452.wav,69932,cinco
common_voice_es_22096453.wav,76076,Firefox
common_voice_es_22096464.wav,56876,no
common_voice_es_22096465.wav,66860,cuatro
common_voice_es_22096466.wav,59180,nueve
common_voice_es_22096467.wav,61484,seis
common_voice_es_22096556.wav,146732,tres
common_voice_es_22096557.wav,144428,dos
common_voice_es_22096558.wav,92204,cero
common_voice_es_22096559.wav,79148,cuatro
common_voice_es_22096560.wav,88364,nueve
common_voice_es_22096874.wav,112940,Firefox
common_voice_es_22096875.wav,100652,siete
common_voice_es_22096876.wav,74540,sí
common_voice_es_22096877.wav,97580,cinco
common_voice_es_22096878.wav,96812,cero
common_voice_es_22096938.wav,98348,nueve
common_voice_es_22096940.wav,82988,uno
common_voice_es_22096941.wav,76076,dos
common_voice_es_22096944.wav,92204,tres
common_voice_es_22096945.wav,78380,Hey
common_voice_es_22096957.wav,106796,ocho
common_voice_es_22096958.wav,84524,cuatro
common_voice_es_22096959.wav,83756,seis
common_voice_es_22096960.wav,84524,no
common_voice_es_22097801.wav,100652,Firefox
common_voice_es_22097802.wav,69164,uno
common_voice_es_22097804.wav,68396,dos
common_voice_es_22097805.wav,66860,cero
common_voice_es_22097806.wav,64556,cuatro
common_voice_es_22097848.wav,76844,cinco
common_voice_es_22097849.wav,67628,tres
common_voice_es_22097850.wav,62252,Hey
common_voice_es_22097851.wav,69932,siete
common_voice_es_22097852.wav,69164,ocho
common_voice_es_22097863.wav,76076,sí
common_voice_es_22097864.wav,77612,no
common_voice_es_22097865.wav,75308,nueve
common_voice_es_22097866.wav,60716,seis
common_voice_es_22097977.wav,91436,nueve
common_voice_es_22097978.wav,101420,ocho
common_voice_es_22097981.wav,91436,cuatro
common_voice_es_22097983.wav,97580,Firefox
common_voice_es_22097986.wav,92204,uno
common_voice_es_22098010.wav,89900,dos
common_voice_es_22098011.wav,76844,siete
common_voice_es_22098012.wav,74540,Hey
common_voice_es_22098013.wav,82220,cinco
common_voice_es_22098015.wav,78380,sí
common_voice_es_22098050.wav,66860,cero
common_voice_es_22098051.wav,73772,no
common_voice_es_22098052.wav,70700,tres
common_voice_es_22098053.wav,79148,seis
common_voice_es_22098587.wav,84524,dos
common_voice_es_22098588.wav,80684,cuatro
common_voice_es_22098589.wav,80684,siete
common_voice_es_22098590.wav,84524,ocho
common_voice_es_22098591.wav,82220,seis
common_voice_es_22098611.wav,70700,nueve
common_voice_es_22098612.wav,86060,Firefox
common_voice_es_22098613.wav,73772,Hey
common_voice_es_22098614.wav,70700,sí
common_voice_es_22098615.wav,74540,cinco
common_voice_es_22098899.wav,101420,Firefox
common_voice_es_22098900.wav,67628,Hey
common_voice_es_22098901.wav,65324,ocho
common_voice_es_22098903.wav,62252,seis
common_voice_es_22098904.wav,57644,sí
common_voice_es_22099020.wav,57644,no
common_voice_es_22099021.wav,73004,uno
common_voice_es_22099022.wav,69164,cero
common_voice_es_22099023.wav,65324,tres
common_voice_es_22099100.wav,89900,dos
common_voice_es_22099102.wav,92204,tres
common_voice_es_22099101.wav,97580,uno
common_voice_es_22099103.wav,77612,siete
common_voice_es_22099104.wav,76076,cinco
common_voice_es_22099407.wav,84524,nueve
common_voice_es_22099406.wav,76844,dos
common_voice_es_22099410.wav,90668,cinco
common_voice_es_22099408.wav,90668,tres
common_voice_es_22099411.wav,88364,ocho
common_voice_es_22099449.wav,75308,cuatro
common_voice_es_22099451.wav,79148,cero
common_voice_es_22099450.wav,80684,Firefox
common_voice_es_22099452.wav,71468,Hey
common_voice_es_22099453.wav,75308,sí
common_voice_es_22099474.wav,69164,uno
common_voice_es_22099475.wav,73004,siete
common_voice_es_22099476.wav,69164,no
common_voice_es_22099477.wav,71468,seis
common_voice_es_22099916.wav,67628,ocho
common_voice_es_22099915.wav,97580,nueve
common_voice_es_22099917.wav,66092,Firefox
common_voice_es_22099918.wav,73004,cinco
common_voice_es_22099940.wav,57644,tres
common_voice_es_22099919.wav,68396,siete
common_voice_es_22099941.wav,49196,cero
common_voice_es_22099942.wav,52268,dos
common_voice_es_22099943.wav,49196,cuatro
common_voice_es_22099944.wav,48428,no
common_voice_es_22099956.wav,61484,uno
common_voice_es_22099955.wav,71468,seis
common_voice_es_22099957.wav,52268,sí
common_voice_es_22099958.wav,69932,Hey
common_voice_es_22100299.wav,79148,no
common_voice_es_22100300.wav,71468,cinco
common_voice_es_22100302.wav,76844,uno
common_voice_es_22100301.wav,138284,siete
common_voice_es_22100303.wav,76844,nueve
common_voice_es_22100329.wav,86060,tres
common_voice_es_22100331.wav,89900,seis
common_voice_es_22100330.wav,92204,ocho
common_voice_es_22100332.wav,77612,sí
common_voice_es_22100333.wav,81452,cero
common_voice_es_22100379.wav,73004,seis
common_voice_es_22100381.wav,76844,ocho
common_voice_es_22100412.wav,71468,Firefox
common_voice_es_22100415.wav,180524,tres
common_voice_es_22100416.wav,73004,cuatro
common_voice_es_22100418.wav,65324,sí
common_voice_es_22100434.wav,65324,cero
common_voice_es_22100437.wav,69164,dos
common_voice_es_22100438.wav,53804,Hey
common_voice_es_22100441.wav,95276,nueve
common_voice_es_22100443.wav,74540,cuatro
common_voice_es_22100444.wav,86828,dos
common_voice_es_22100445.wav,89900,Firefox
common_voice_es_22100446.wav,79148,Hey
common_voice_es_22100470.wav,136748,Hey
common_voice_es_22100471.wav,96044,tres
common_voice_es_22100472.wav,74540,uno
common_voice_es_22100473.wav,110636,seis
common_voice_es_22100474.wav,76844,cuatro
common_voice_es_22100482.wav,76844,dos
common_voice_es_22100481.wav,202028,cero
common_voice_es_22100483.wav,93740,Firefox
common_voice_es_22100484.wav,53036,sí
common_voice_es_22100485.wav,58412,ocho
common_voice_es_22100576.wav,65324,no
common_voice_es_22100577.wav,65324,seis
common_voice_es_22100578.wav,56108,Hey
common_voice_es_22100579.wav,67628,uno
common_voice_es_22100581.wav,67628,cinco
common_voice_es_22100600.wav,59948,tres
common_voice_es_22100602.wav,59180,nueve
common_voice_es_22100604.wav,58412,siete
common_voice_es_22100603.wav,59948,cuatro
common_voice_es_22100661.wav,97580,Firefox
common_voice_es_22100659.wav,106028,sí
common_voice_es_22100664.wav,76844,Hey
common_voice_es_22100663.wav,89132,dos
common_voice_es_22100665.wav,76076,nueve
common_voice_es_22100696.wav,143660,siete
common_voice_es_22100697.wav,104492,cinco
common_voice_es_22100698.wav,89132,tres
common_voice_es_22100699.wav,81452,dos
common_voice_es_22100700.wav,89900,nueve
common_voice_es_22100707.wav,86060,siete
common_voice_es_22100711.wav,82988,cuatro
common_voice_es_22100713.wav,76076,no
common_voice_es_22100715.wav,79148,tres
common_voice_es_22100716.wav,91436,cinco
common_voice_es_22100877.wav,118316,Firefox
common_voice_es_22100878.wav,67628,sí
common_voice_es_22100879.wav,86060,tres
common_voice_es_22100880.wav,69932,ocho
common_voice_es_22100881.wav,81452,dos
common_voice_es_22101437.wav,105260,seis
common_voice_es_22101436.wav,145196,Hey
common_voice_es_22101439.wav,69164,ocho
common_voice_es_22101438.wav,126764,dos
common_voice_es_22101467.wav,66092,sí
common_voice_es_22101440.wav,139820,siete
common_voice_es_22101469.wav,77612,no
common_voice_es_22101470.wav,97580,tres
common_voice_es_22101472.wav,67628,cero
common_voice_es_22101473.wav,72236,uno
common_voice_es_22101512.wav,73772,nueve
common_voice_es_22101513.wav,61484,Firefox
common_voice_es_22101515.wav,71468,cinco
common_voice_es_22101516.wav,70700,cuatro
common_voice_es_22101524.wav,193580,cero
common_voice_es_22101525.wav,261932,sí
common_voice_es_22101527.wav,252716,cuatro
common_voice_es_22101529.wav,202028,siete
common_voice_es_22101604.wav,100652,cero
common_voice_es_22101531.wav,152108,dos
common_voice_es_22101605.wav,98348,Firefox
common_voice_es_22101606.wav,99884,tres
common_voice_es_22101607.wav,96044,ocho
common_voice_es_22101608.wav,97580,no
common_voice_es_22101710.wav,106796,cero
common_voice_es_22101711.wav,93740,no
common_voice_es_22101713.wav,74540,nueve
common_voice_es_22101715.wav,97580,cinco
common_voice_es_22101718.wav,88364,tres
common_voice_es_22101720.wav,83756,Hey
common_voice_es_22101721.wav,82220,uno
common_voice_es_22101723.wav,86828,seis
common_voice_es_22101724.wav,75308,dos
common_voice_es_22101725.wav,75308,cuatro
common_voice_es_22101772.wav,66860,sí
common_voice_es_22101773.wav,66860,dos
common_voice_es_22101774.wav,73772,uno
common_voice_es_22101775.wav,82220,Hey
common_voice_es_22101776.wav,79916,Firefox
common_voice_es_22101808.wav,83756,siete
common_voice_es_22101811.wav,73004,nueve
common_voice_es_22101813.wav,73004,sí
common_voice_es_22101816.wav,79148,cinco
common_voice_es_22101842.wav,78380,seis
common_voice_es_22101843.wav,80684,cuatro
common_voice_es_22101844.wav,96044,ocho
common_voice_es_22101845.wav,84524,siete
common_voice_es_22104952.wav,165164,cuatro
common_voice_es_22104953.wav,116780,Firefox
common_voice_es_22104954.wav,99116,ocho
common_voice_es_22104955.wav,120620,tres
common_voice_es_22104956.wav,97580,uno
common_voice_es_22105001.wav,87596,siete
common_voice_es_22105004.wav,106796,ocho
common_voice_es_22105006.wav,101420,cinco
common_voice_es_22105007.wav,101420,cero
common_voice_es_22105008.wav,80684,uno
common_voice_es_22105010.wav,70700,cero
common_voice_es_22105009.wav,91436,siete
common_voice_es_22105011.wav,86060,cinco
common_voice_es_22105012.wav,70700,no
common_voice_es_22105013.wav,86060,seis
common_voice_es_22105057.wav,78380,Hey
common_voice_es_22105060.wav,73772,dos
common_voice_es_22105061.wav,69932,sí
common_voice_es_22105062.wav,76076,nueve
common_voice_es_22106856.wav,86060,seis
common_voice_es_22106857.wav,84524,cero
common_voice_es_22106858.wav,78380,tres
common_voice_es_22106859.wav,79148,no
common_voice_es_22106860.wav,83756,siete
common_voice_es_22107017.wav,96812,sí
common_voice_es_22107016.wav,116780,nueve
common_voice_es_22107018.wav,89132,cero
common_voice_es_22107019.wav,89132,siete
common_voice_es_22107020.wav,92204,seis
common_voice_es_22107061.wav,89900,ocho
common_voice_es_22107066.wav,82220,dos
common_voice_es_22107064.wav,90668,Hey
common_voice_es_22107069.wav,89132,cinco
common_voice_es_22107071.wav,80684,no
common_voice_es_22107178.wav,95276,Firefox
common_voice_es_22107176.wav,99116,tres
common_voice_es_22107193.wav,96812,cuatro
common_voice_es_22107194.wav,79916,uno
common_voice_es_22109428.wav,73004,ocho
common_voice_es_22109429.wav,66860,sí
common_voice_es_22109431.wav,73772,nueve
common_voice_es_22109432.wav,83756,Firefox
common_voice_es_22109434.wav,83756,dos
common_voice_es_22109531.wav,91436,cuatro
common_voice_es_22109533.wav,83756,uno
common_voice_es_22109534.wav,80684,Hey
common_voice_es_22109536.wav,75308,no
common_voice_es_22109537.wav,82220,tres
common_voice_es_22109562.wav,69932,seis
common_voice_es_22109564.wav,58412,cero
common_voice_es_22109565.wav,66860,cinco
common_voice_es_22109566.wav,57644,siete
common_voice_es_22109845.wav,108332,uno
common_voice_es_22109847.wav,89900,dos
common_voice_es_22109848.wav,75308,cinco
common_voice_es_22109849.wav,87596,Hey
common_voice_es_22109850.wav,92204,nueve
common_voice_es_22111160.wav,125996,nueve
common_voice_es_22111163.wav,159020,siete
common_voice_es_22111164.wav,65324,no
common_voice_es_22111166.wav,74540,seis
common_voice_es_22111167.wav,63020,dos
common_voice_es_22111286.wav,52268,uno
common_voice_es_22111287.wav,54572,tres
common_voice_es_22111289.wav,109100,cinco
common_voice_es_22111290.wav,63020,cuatro
common_voice_es_22111292.wav,65324,cero
common_voice_es_22111385.wav,63788,Hey
common_voice_es_22111386.wav,58412,sí
common_voice_es_22111387.wav,64556,Firefox
common_voice_es_22111388.wav,71468,ocho
common_voice_es_22114127.wav,90668,siete
common_voice_es_22114131.wav,72236,sí
common_voice_es_22114134.wav,66092,cinco
common_voice_es_22114136.wav,78380,no
common_voice_es_22114138.wav,102188,Firefox
common_voice_es_22114374.wav,78380,uno
common_voice_es_22114363.wav,93740,cero
common_voice_es_22114424.wav,75308,seis
common_voice_es_22114388.wav,81452,nueve
common_voice_es_22114439.wav,76076,tres
common_voice_es_22114450.wav,76844,ocho
common_voice_es_22114456.wav,72236,cuatro
common_voice_es_22114468.wav,69932,dos
common_voice_es_22114477.wav,74540,Hey
common_voice_es_22121852.wav,226604,uno
common_voice_es_22121856.wav,285740,ocho
common_voice_es_22121863.wav,239660,dos
common_voice_es_22121868.wav,247340,seis
common_voice_es_22121873.wav,241964,Hey
common_voice_es_22121962.wav,183596,Firefox
